1000 0.65
1000 0.65
89 0.65
1000 0.65
912 0.65
1000 0.65
647 0.65
1000 0.65
989 0.65
1000 0.65
1000 0.65
997 0.65
1000 0.65
966 0.65
1000 0.65
1000 0.65
1000 0.65
1000 0.65
1000 0.65
1000 0.65
1000 0.65
1000 0.65
396 0.65
1000 0.7
1000 0.7
1000 0.7
1000 0.7
103 0.7
1000 0.7
1000 0.7
1000 0.7
978 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
984 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
1000 0.7
458 0.7
1000 0.75
1000 0.75
1000 0.75
1000 0.75
112 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
998 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
1000 0.75
524 0.75
1000 0.8
1000 0.8
1000 0.8
1000 0.8
514 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
1000 0.8
628 0.8
1000 0.85
1000 0.85
1000 0.85
1000 0.85
543 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
1000 0.85
704 0.85
1000 0.9
1000 0.9
1000 0.9
1000 0.9
893 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
1000 0.9
735 0.9
1000 0.95
1000 0.95
1000 0.95
1000 0.95
914 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
1000 0.95
772 0.95
1000 1
1000 1
1000 1
1000 1
969 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
1000 1
966 1
1000 1.05
1000 1.05
1000 1.05
1000 1.05
983 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
1000 1.05
984 1.05
1000 1.1
1000 1.1
1000 1.1
1000 1.1
990 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
1000 1.1
995 1.1
1000 1.15
1000 1.15
1000 1.15
1000 1.15
997 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.15
1000 1.2
1000 1.2
1000 1.2
1000 1.2
999 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.2
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.25
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.3
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.35
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.4
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.45
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.5
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.55
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.6
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.65
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.7
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.75
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.8
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.85
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.9
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
1000 1.95
