1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
1 11 0
21 29 0.05
3 11 0.05
421 74 0.05
310 68 0.05
27 20 0.05
18 23 0.05
15 26 0.05
312 58 0.05
256 41 0.05
20 29 0.05
328 76 0.05
280 72 0.05
349 79 0.05
398 119 0.05
285 79 0.05
17 32 0.05
335 71 0.05
295 75 0.05
7 17 0.05
42 44 0.05
13 23 0.05
314 132 0.05
9 25 0.05
250 51 0.05
238 43 0.05
1000 19 0.1
1000 20 0.1
1000 21 0.1
1000 21 0.1
1000 24 0.1
1000 24 0.1
1000 22 0.1
1000 24 0.1
1000 21 0.1
1000 27 0.1
1000 21 0.1
1000 22 0.1
1000 22 0.1
1000 22 0.1
1000 22 0.1
1000 23 0.1
1000 22 0.1
1000 23 0.1
1000 23 0.1
1000 23 0.1
1000 20 0.1
1000 23 0.1
1000 23 0.1
1000 23 0.1
1000 22 0.1
1000 15 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 15 0.15
1000 14 0.15
1000 14 0.15
1000 13 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 15 0.15
1000 14 0.15
1000 14 0.15
1000 13 0.15
1000 13 0.15
1000 15 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 14 0.15
1000 15 0.15
1000 12 0.2
1000 12 0.2
1000 12 0.2
1000 13 0.2
1000 13 0.2
1000 12 0.2
1000 12 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.2
1000 12 0.2
1000 12 0.2
1000 13 0.2
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 11 0.25
1000 12 0.25
1000 11 0.25
1000 12 0.25
1000 11 0.25
1000 11 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 11 0.25
1000 12 0.25
1000 12 0.25
1000 11 0.25
1000 12 0.25
1000 11 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.25
1000 12 0.3
1000 11 0.3
1000 11 0.3
1000 12 0.3
1000 12 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.3
1000 11 0.3
1000 11 0.3
1000 11 0.3
1000 11 0.3
1000 12 0.3
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 11 0.35
1000 12 0.35
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 11 0.4
1000 12 0.4
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 12 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 12 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 12 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
1000 11 0.45
