1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0.05
3 0.05
4 0.05
3 0.05
2 0.05
2 0.05
2 0.05
4 0.05
4 0.05
1 0.05
3 0.05
2 0.05
2 0.05
3 0.05
2 0.05
1 0.05
2 0.05
4 0.05
1 0.05
3 0.05
1 0.05
1 0.05
2 0.05
7 0.05
2 0.05
1 0.1
3 0.1
51 0.1
8 0.1
6 0.1
3 0.1
3 0.1
61 0.1
8 0.1
5 0.1
66 0.1
5 0.1
18 0.1
4 0.1
10 0.1
2 0.1
9 0.1
12 0.1
2 0.1
5 0.1
4 0.1
7 0.1
3 0.1
45 0.1
8 0.1
13 0.15
7 0.15
124 0.15
9 0.15
10 0.15
7 0.15
5 0.15
153 0.15
14 0.15
17 0.15
98 0.15
36 0.15
42 0.15
5 0.15
28 0.15
6 0.15
23 0.15
144 0.15
8 0.15
11 0.15
9 0.15
20 0.15
9 0.15
117 0.15
12 0.15
26 0.2
84 0.2
217 0.2
92 0.2
16 0.2
63 0.2
12 0.2
288 0.2
29 0.2
69 0.2
149 0.2
40 0.2
94 0.2
8 0.2
131 0.2
10 0.2
200 0.2
192 0.2
21 0.2
59 0.2
43 0.2
86 0.2
45 0.2
199 0.2
19 0.2
56 0.25
238 0.25
298 0.25
275 0.25
19 0.25
115 0.25
23 0.25
374 0.25
178 0.25
272 0.25
170 0.25
286 0.25
279 0.25
35 0.25
185 0.25
13 0.25
294 0.25
317 0.25
34 0.25
122 0.25
64 0.25
452 0.25
68 0.25
290 0.25
34 0.25
90 0.3
412 0.3
380 0.3
364 0.3
27 0.3
752 0.3
32 0.3
565 0.3
247 0.3
641 0.3
224 0.3
752 0.3
412 0.3
198 0.3
254 0.3
17 0.3
362 0.3
461 0.3
39 0.3
614 0.3
270 0.3
835 0.3
445 0.3
345 0.3
92 0.3
362 0.35
585 0.35
615 0.35
451 0.35
31 0.35
858 0.35
64 0.35
994 0.35
274 0.35
1000 0.35
269 0.35
985 0.35
947 0.35
298 0.35
364 0.35
192 0.35
632 0.35
835 0.35
90 0.35
973 0.35
400 0.35
963 0.35
729 0.35
483 0.35
108 0.35
642 0.4
917 0.4
967 0.4
888 0.4
41 0.4
987 0.4
83 0.4
1000 0.4
324 0.4
1000 0.4
293 0.4
1000 0.4
1000 0.4
439 0.4
600 0.4
277 0.4
995 0.4
995 0.4
420 0.4
1000 0.4
625 0.4
1000 0.4
1000 0.4
590 0.4
125 0.4
704 0.45
999 0.45
1000 0.45
965 0.45
47 0.45
1000 0.45
95 0.45
1000 0.45
413 0.45
1000 0.45
478 0.45
1000 0.45
1000 0.45
534 0.45
984 0.45
612 0.45
1000 0.45
1000 0.45
635 0.45
1000 0.45
999 0.45
1000 0.45
1000 0.45
992 0.45
250 0.45
1000 0.5
1000 0.5
1000 0.5
1000 0.5
59 0.5
1000 0.5
163 0.5
1000 0.5
496 0.5
1000 0.5
647 0.5
1000 0.5
1000 0.5
836 0.5
1000 0.5
670 0.5
1000 0.5
1000 0.5
995 0.5
1000 0.5
1000 0.5
1000 0.5
1000 0.5
1000 0.5
267 0.5
1000 0.55
1000 0.55
1000 0.55
1000 0.55
66 0.55
1000 0.55
394 0.55
1000 0.55
544 0.55
1000 0.55
738 0.55
1000 0.55
1000 0.55
892 0.55
1000 0.55
853 0.55
1000 0.55
1000 0.55
1000 0.55
1000 0.55
1000 0.55
1000 0.55
1000 0.55
1000 0.55
328 0.55
1000 0.6
1000 0.6
1000 0.6
1000 0.6
77 0.6
1000 0.6
765 0.6
1000 0.6
582 0.6
1000 0.6
984 0.6
1000 0.6
1000 0.6
932 0.6
1000 0.6
920 0.6
1000 0.6
1000 0.6
1000 0.6
1000 0.6
1000 0.6
1000 0.6
1000 0.6
1000 0.6
378 0.6
1000 0.65
1000 0.65
